post_id,post_date,platform,hashtag,content_type,region,views,likes,shares,comments,engagement_level,year,month,engagement_score,engagement_growth,revival_label,cluster
Post_958,2023-03-28,YouTube,#tech,Video,Japan,323613,80041,23225,35210,High,2023,3,462089,-0.6899262206803534,0,2
Post_1084,2023-03-25,Instagram,#tech,Video,Canada,2385749,319160,12581,37720,Low,2023,3,2755210,4.962509386719875,1,2
Post_1253,2023-03-03,TikTok,#tech,Tweet,India,2606224,69943,67574,13284,Medium,2023,3,2757025,0.00065875196446,0,2
Post_1482,2023-03-29,Twitter,#tech,Post,UK,2121741,241186,76623,19400,Medium,2023,3,2458950,-0.1081147251113066,0,2
Post_1516,2023-03-14,YouTube,#tech,Live Stream,USA,2624457,270811,8063,43610,Medium,2023,3,2946941,0.1984550316191871,0,2
Post_1904,2023-03-20,Instagram,#tech,Post,Japan,661248,168503,49139,22125,Medium,2023,3,901015,-0.6942541435339221,0,2
Post_2313,2023-03-03,Twitter,#tech,Reel,Germany,2531742,387241,7902,4038,Low,2023,3,2930923,2.2529125486257167,1,2
Post_2456,2023-03-01,YouTube,#tech,Live Stream,Germany,1708144,56901,20001,7802,Medium,2023,3,1792848,-0.3882991808382546,0,2
Post_2635,2023-03-06,YouTube,#tech,Live Stream,Australia,1249895,111529,10973,36891,Medium,2023,3,1409288,-0.213938939608935,0,2
Post_2685,2023-03-25,Instagram,#tech,Video,India,1121577,171196,50556,19092,Medium,2023,3,1362421,-0.0332558000919613,0,2
Post_3036,2023-03-31,Twitter,#tech,Reel,Australia,2198492,214761,49390,30920,High,2023,3,2493563,0.8302441022268447,0,2
Post_3147,2023-03-10,Twitter,#tech,Live Stream,Japan,171187,222198,53766,33555,High,2023,3,480706,-0.807221233231324,0,2
Post_3171,2023-03-07,Twitter,#tech,Tweet,Japan,1262732,476695,34147,6539,Low,2023,3,1780113,2.7031220746152536,1,2
Post_4074,2023-03-07,YouTube,#tech,Video,USA,2814866,139885,84439,16571,High,2023,3,3055761,0.7166106870743598,0,2
Post_4092,2023-03-09,TikTok,#tech,Shorts,Germany,525914,279869,61693,25627,High,2023,3,893103,-0.7077313965326477,0,2
Post_4384,2023-03-05,Instagram,#tech,Shorts,USA,3570089,335278,91228,47015,Low,2023,3,4043610,3.527596481032983,1,0
Post_4911,2023-03-16,YouTube,#tech,Post,Germany,1580454,491636,22277,27516,High,2023,3,2121883,-0.4752503332418309,0,2
Post_154,2023-04-22,Instagram,#tech,Shorts,Canada,41081,319140,6541,23057,Low,2023,4,389819,-0.8162862891120763,0,2
Post_385,2023-04-07,Twitter,#tech,Reel,Germany,2145559,469691,78098,14666,Medium,2023,4,2708014,5.946849691780031,1,2
Post_388,2023-04-18,Instagram,#tech,Post,Japan,665740,389852,99285,3432,Medium,2023,4,1158309,-0.572266243822964,0,2
Post_453,2023-04-27,Twitter,#tech,Live Stream,USA,2685855,480303,16618,3297,Medium,2023,4,3186073,1.7506244016061343,1,2
Post_491,2023-04-25,TikTok,#tech,Video,UK,3754208,320167,58134,21693,Medium,2023,4,4154202,0.3038627802941112,0,0
Post_522,2023-04-15,TikTok,#tech,Shorts,USA,1372415,88595,23610,45790,Low,2023,4,1530410,-0.6315995226038599,0,2
Post_1040,2023-04-24,YouTube,#tech,Post,USA,3462645,247106,97876,38689,Low,2023,4,3846316,1.513258538561562,1,0
Post_1073,2023-04-15,TikTok,#tech,Shorts,Germany,864943,82684,91782,8394,High,2023,4,1047803,-0.7275827051131525,0,2
Post_1218,2023-04-02,YouTube,#tech,Post,Germany,4766161,384232,67245,8995,Medium,2023,4,5226633,3.988182893158351,1,0
Post_1271,2023-04-26,Twitter,#tech,Reel,USA,786091,115476,45804,33532,Low,2023,4,980903,-0.8123260232734917,0,2
Post_1539,2023-04-18,YouTube,#tech,Post,Australia,1469953,306082,51502,1668,High,2023,4,1829205,0.864817418236054,0,2
Post_1564,2023-04-23,Instagram,#tech,Reel,UK,3642505,472553,83616,25351,Low,2023,4,4224025,1.3092135654560315,0,0
Post_1968,2023-04-27,Instagram,#tech,Reel,Germany,1899136,434017,45642,47397,Low,2023,4,2426192,-0.4256208237403898,0,2
Post_2085,2023-04-28,Instagram,#tech,Post,Germany,142695,223095,15542,11469,Medium,2023,4,392801,-0.8380997876507712,0,2
Post_2086,2023-04-17,Twitter,#tech,Tweet,UK,734242,113418,42016,49506,Medium,2023,4,939182,1.390986784656862,0,2
Post_2224,2023-04-21,YouTube,#tech,Shorts,UK,4513431,496958,8179,42318,Low,2023,4,5060886,4.388610514256023,1,0
Post_2559,2023-04-11,YouTube,#tech,Tweet,UK,1628325,256374,7548,17955,High,2023,4,1910202,-0.6225558133496782,0,2
Post_2601,2023-04-10,YouTube,#tech,Live Stream,Germany,4999077,490971,6444,16296,Medium,2023,4,5512788,1.885971221891716,1,0
Post_3175,2023-04-10,TikTok,#tech,Live Stream,UK,431450,299277,88023,22378,Medium,2023,4,841128,-0.8474223931702072,0,2
Post_3370,2023-04-27,YouTube,#tech,Post,Brazil,2337854,207836,53641,4400,High,2023,4,2603731,2.0955229168449985,1,2
Post_4492,2023-04-08,TikTok,#tech,Reel,India,4601011,27813,42268,46788,High,2023,4,4717880,0.8119690551750545,0,0
Post_4538,2023-04-22,YouTube,#tech,Reel,India,1590502,132452,45282,37835,Low,2023,4,1806071,-0.6171858970554571,0,2
Post_4820,2023-04-15,Instagram,#tech,Post,UK,3032675,489182,33789,7722,High,2023,4,3563368,0.9729944171630018,0,2
Post_351,2023-05-02,TikTok,#tech,Post,USA,3562055,211324,22318,48831,Low,2023,5,3844528,0.0789028806455016,0,0
Post_705,2023-05-16,Instagram,#tech,Shorts,Australia,1180913,389245,42150,40241,Medium,2023,5,1652549,-0.5701555561566986,0,2
Post_1125,2023-05-11,YouTube,#tech,Video,India,3722406,295942,27878,47869,Medium,2023,5,4094095,1.477442423794998,0,0
Post_1170,2023-05-22,TikTok,#tech,Reel,Canada,1036784,398301,83508,44951,Medium,2023,5,1563544,-0.618097772523598,0,2
Post_1317,2023-05-30,Twitter,#tech,Live Stream,Australia,370537,271989,18364,40465,Low,2023,5,701355,-0.5514325148508772,0,2
Post_1454,2023-05-18,YouTube,#tech,Post,Germany,2550618,270046,39624,31764,High,2023,5,2892052,3.123520898831548,1,2
Post_1471,2023-05-02,Twitter,#tech,Video,Germany,4295904,96005,37813,34742,High,2023,5,4464464,0.5437011506017182,0,0
Post_2898,2023-05-08,Instagram,#tech,Live Stream,Canada,4926887,377993,44337,34514,Medium,2023,5,5383731,0.2059075848746905,0,0
Post_3020,2023-05-25,YouTube,#tech,Post,Canada,1483411,498539,58353,5140,High,2023,5,2045443,-0.6200696134335092,0,2
Post_3193,2023-05-10,YouTube,#tech,Post,Brazil,2583578,117156,48201,44942,High,2023,5,2793877,0.3659031319865673,0,2
Post_3231,2023-05-08,YouTube,#tech,Post,India,975799,320442,87429,44516,Medium,2023,5,1428186,-0.488815720949777,0,2
Post_3257,2023-05-05,YouTube,#tech,Video,Australia,283090,227556,13764,23089,Low,2023,5,547499,-0.6166472714338329,0,2
Post_3330,2023-05-07,TikTok,#tech,Shorts,India,1188268,460471,79903,19165,High,2023,5,1747807,2.192347383282892,1,2
Post_3484,2023-05-15,Instagram,#tech,Video,UK,948205,279450,19021,28397,Low,2023,5,1275073,-0.2704726551615825,0,2
Post_3634,2023-05-27,YouTube,#tech,Tweet,Canada,1485296,262114,82589,49507,High,2023,5,1879506,0.4740379570424595,0,2
Post_3895,2023-05-10,Twitter,#tech,Tweet,Canada,349955,162950,22102,26115,High,2023,5,561122,-0.7014524029186393,0,2
Post_4947,2023-05-19,Instagram,#tech,Post,Germany,3567033,185576,96028,37171,Low,2023,5,3885808,5.925067988779624,1,0
Post_47,2023-06-02,Instagram,#tech,Reel,Japan,1600237,325368,62818,25686,Medium,2023,6,2014109,-0.4816756257643197,0,2
Post_554,2023-06-15,TikTok,#tech,Reel,USA,4536700,149329,37190,17569,Medium,2023,6,4740788,1.3537891941300098,0,0
Post_707,2023-06-13,TikTok,#tech,Reel,USA,2526243,36043,37053,3164,High,2023,6,2602503,-0.451039995882541,0,2
Post_754,2023-06-08,YouTube,#tech,Video,Canada,3620429,22477,23839,25541,Low,2023,6,3692286,0.4187441858856646,0,0
Post_890,2023-06-22,Twitter,#tech,Video,Brazil,4387952,260744,7764,10999,High,2023,6,4667459,0.2641109058182382,0,0
Post_1142,2023-06-15,YouTube,#tech,Post,Brazil,651443,338455,43231,38317,Low,2023,6,1071446,-0.7704434040020491,0,2
Post_1461,2023-06-11,TikTok,#tech,Live Stream,India,2412395,496981,33360,46462,High,2023,6,2989198,1.789872751403244,1,2
Post_1622,2023-06-11,Twitter,#tech,Video,Canada,2209389,482782,60115,41459,Low,2023,6,2793745,-0.0653864347560784,0,2
Post_3156,2023-06-05,YouTube,#tech,Tweet,Brazil,535121,205652,74668,45507,Medium,2023,6,860948,-0.6918301419778827,0,2
Post_3168,2023-06-20,Twitter,#tech,Live Stream,UK,1670435,67796,52824,30462,Medium,2023,6,1821517,1.1157108210948865,0,2
Post_3258,2023-06-27,Instagram,#tech,Reel,Australia,276749,409709,41368,1705,Medium,2023,6,729531,-0.5994926207111984,0,2
Post_3392,2023-06-24,YouTube,#tech,Post,Canada,1145812,399549,44531,22800,Low,2023,6,1612692,1.210587349954971,0,2
Post_3687,2023-06-27,YouTube,#tech,Live Stream,UK,5467,337597,79716,33748,High,2023,6,456528,-0.7169155672626888,0,2
Post_3880,2023-06-17,TikTok,#tech,Post,Germany,3494484,368792,77220,35614,Medium,2023,6,3976110,7.70945484176217,1,0
Post_3978,2023-06-06,TikTok,#tech,Reel,UK,3675898,424882,5868,47233,Medium,2023,6,4153881,0.0447097791560091,0,0
Post_4089,2023-06-13,TikTok,#tech,Live Stream,Canada,4102194,444079,97665,1596,Low,2023,6,4645534,0.1183599144992357,0,0
Post_4091,2023-06-12,TikTok,#tech,Reel,USA,1319472,32148,99138,25453,Medium,2023,6,1476211,-0.6822300730120585,0,2
Post_4118,2023-06-26,Twitter,#tech,Video,Germany,346243,213568,32066,21596,Medium,2023,6,613473,-0.5844272939302038,0,2
Post_4146,2023-06-29,Twitter,#tech,Live Stream,Canada,3066410,323731,1254,15271,Low,2023,6,3406666,4.553082205736846,1,2
Post_4196,2023-06-16,Twitter,#tech,Live Stream,Canada,2193675,334418,12614,24974,Medium,2023,6,2565681,-0.246864529719086,0,2
Post_4587,2023-06-22,Instagram,#tech,Reel,Australia,4796690,426637,78236,41106,Medium,2023,6,5342669,1.0823590306043505,0,0
Post_4781,2023-06-10,YouTube,#tech,Reel,Canada,229246,246638,94927,39172,High,2023,6,609983,-0.8858280383830628,0,2
Post_483,2023-07-08,Instagram,#tech,Live Stream,UK,2682414,401508,59012,3275,High,2023,7,3146209,4.157863415865688,1,2
Post_881,2023-07-03,Instagram,#tech,Tweet,Canada,911320,397818,13388,26310,High,2023,7,1348836,-0.571282136692127,0,2
Post_888,2023-07-05,TikTok,#tech,Tweet,India,4069490,363061,74985,765,Medium,2023,7,4508301,2.3423640828091776,1,0
Post_1404,2023-07-29,YouTube,#tech,Tweet,India,4883178,104079,97157,25266,Medium,2023,7,5109680,0.1333937108458374,0,0
Post_1546,2023-07-21,YouTube,#tech,Reel,UK,3101726,490,80829,593,High,2023,7,3183638,-0.3769398475051275,0,2
Post_2067,2023-07-05,Twitter,#tech,Reel,Australia,2488603,78159,50447,42943,Medium,2023,7,2660152,-0.1644301267920536,0,2
Post_2363,2023-07-05,Twitter,#tech,Live Stream,Australia,3887527,400205,11490,12108,Medium,2023,7,4311330,0.6207081399859857,0,0
Post_2567,2023-07-19,TikTok,#tech,Reel,Australia,1402768,385952,59599,23267,Low,2023,7,1871586,-0.5658912678918107,0,2
Post_2715,2023-07-08,Instagram,#tech,Post,Australia,3535094,277346,18702,27624,High,2023,7,3858766,1.0617625906584045,0,0
Post_2981,2023-07-12,YouTube,#tech,Post,Australia,1074531,215231,90702,6476,Medium,2023,7,1386940,-0.6405742146582611,0,2
Post_3174,2023-07-06,TikTok,#tech,Video,India,3847940,382933,33818,35325,High,2023,7,4300016,2.1003619478852724,1,0
Post_3189,2023-07-30,Instagram,#tech,Shorts,USA,2703206,265588,10903,43619,Low,2023,7,3023316,-0.2969058719781507,0,2
Post_3440,2023-07-10,TikTok,#tech,Reel,USA,3155890,224187,49865,1019,Medium,2023,7,3430961,0.1348337388483373,0,2
Post_3690,2023-07-17,TikTok,#tech,Live Stream,Germany,702805,426213,6952,12284,High,2023,7,1148254,-0.6653258372799924,0,2
Post_3696,2023-07-24,Twitter,#tech,Video,Canada,651638,88078,98083,27044,Medium,2023,7,864843,-0.2468190835825523,0,2
Post_3810,2023-07-28,YouTube,#tech,Live Stream,Germany,2795713,379408,236,19445,Low,2023,7,3194802,2.6940832035409894,1,2
Post_4025,2023-07-19,YouTube,#tech,Live Stream,Canada,3461714,492070,41239,14029,Low,2023,7,4009052,0.2548671247858241,0,0
Post_4335,2023-07-06,YouTube,#tech,Post,Canada,3049194,272894,5311,41670,High,2023,7,3369069,-0.159634497132988,0,2
Post_4659,2023-07-10,YouTube,#tech,Post,Australia,3117939,402589,59229,903,Medium,2023,7,3580660,0.0628039971873535,0,0
Post_4794,2023-07-25,Instagram,#tech,Video,Brazil,1986024,232499,19425,23352,Low,2023,7,2261300,-0.3684683829238185,0,2
Post_4804,2023-07-09,TikTok,#tech,Video,Australia,3301392,72964,71082,3187,Low,2023,7,3448625,0.5250630168487154,0,2
Post_486,2023-08-23,YouTube,#tech,Live Stream,USA,4086758,100333,31439,21971,High,2023,8,4240501,0.2296207908949219,0,0
Post_584,2023-08-12,YouTube,#tech,Shorts,USA,4464692,44245,12962,42732,High,2023,8,4564631,0.0764367229249562,0,0
Post_846,2023-08-09,Twitter,#tech,Tweet,Brazil,1262231,240848,63648,46400,Low,2023,8,1613127,-0.6466029784225713,0,2
Post_952,2023-08-09,Twitter,#tech,Reel,UK,1556088,310527,69553,15425,Medium,2023,8,1951593,0.2098198095996162,0,2
Post_1268,2023-08-27,YouTube,#tech,Reel,Canada,3849864,429897,10666,23842,Medium,2023,8,4314269,1.210639718424897,0,0
Post_1349,2023-08-19,YouTube,#tech,Video,UK,4193386,430264,84216,12887,Low,2023,8,4720753,0.0942185107140978,0,0
Post_1632,2023-08-31,TikTok,#tech,Shorts,USA,2049721,268966,85659,5658,High,2023,8,2410004,-0.489487376272387,0,2
Post_1643,2023-08-10,Twitter,#tech,Live Stream,Germany,4562050,48226,85609,32371,Low,2023,8,4728256,0.961928693894284,0,0
Post_1834,2023-08-02,YouTube,#tech,Shorts,Brazil,506301,229389,85327,31817,Low,2023,8,852834,-0.819630324584794,0,2
Post_2041,2023-08-26,YouTube,#tech,Video,Australia,4170429,240453,43182,37669,Low,2023,8,4491733,4.266831528761752,1,0
Post_2243,2023-08-26,Twitter,#tech,Video,India,2654590,488135,71550,15800,Low,2023,8,3230075,-0.2808844604075977,0,2
Post_2388,2023-08-09,TikTok,#tech,Reel,UK,2101312,299542,6451,23831,Low,2023,8,2431136,-0.2473437923268036,0,2
Post_2661,2023-08-30,TikTok,#tech,Post,USA,164014,242962,69777,28769,Low,2023,8,505522,-0.7920634633356587,0,2
Post_2688,2023-08-27,YouTube,#tech,Video,Japan,2736776,192088,21628,43049,High,2023,8,2993541,4.921682933680433,1,2
Post_2939,2023-08-28,YouTube,#tech,Reel,Brazil,3385451,448723,7234,43129,Low,2023,8,3884537,0.2976394844767451,0,0
Post_3697,2023-08-20,YouTube,#tech,Tweet,Brazil,4571746,377505,16732,26086,High,2023,8,4992069,0.2851130005969824,0,0
Post_3905,2023-08-11,Instagram,#tech,Tweet,UK,4671326,484650,10588,44560,Medium,2023,8,5211124,0.0438806034131338,0,0
Post_182,2023-09-19,Instagram,#tech,Reel,UK,4003071,22251,13517,13392,Low,2023,9,4052231,-0.2223882985705195,0,0
Post_548,2023-09-09,YouTube,#tech,Live Stream,India,3520520,205027,91912,23644,Medium,2023,9,3841103,-0.0521016694260519,0,0
Post_937,2023-09-27,YouTube,#tech,Video,Japan,4389372,241611,14910,38606,High,2023,9,4684499,0.2195713054297163,0,0
Post_998,2023-09-12,Instagram,#tech,Reel,Brazil,4190005,84964,50369,19038,High,2023,9,4344376,-0.0726060566989127,0,0
Post_1501,2023-09-20,YouTube,#tech,Tweet,USA,2579953,129665,13366,22743,Low,2023,9,2745727,-0.3679812704977654,0,2
Post_1806,2023-09-01,TikTok,#tech,Shorts,Germany,4166522,257433,36087,23361,Low,2023,9,4483403,0.63286553980057,0,0
Post_2421,2023-09-06,TikTok,#tech,Tweet,Japan,4112956,62765,47325,39189,Medium,2023,9,4262235,-0.0493303858698404,0,0
Post_2445,2023-09-04,TikTok,#tech,Shorts,Japan,2241707,352345,74249,451,Medium,2023,9,2668752,-0.373860896923797,0,2
Post_3008,2023-09-15,YouTube,#tech,Video,USA,1396240,453311,31644,20317,High,2023,9,1901512,-0.2874901826771464,0,2
Post_3085,2023-09-21,Twitter,#tech,Shorts,Japan,2601129,443899,62686,24835,High,2023,9,3132549,0.6473990172031521,0,2
Post_3222,2023-09-14,Instagram,#tech,Reel,Australia,604410,281512,29457,28963,Medium,2023,9,944342,-0.6985387938065774,0,2
Post_3335,2023-09-12,Instagram,#tech,Post,Germany,2875293,19233,44540,47447,Low,2023,9,2986513,2.1625332771390027,1,2
Post_3871,2023-09-20,TikTok,#tech,Video,Australia,4261094,414331,77016,34159,Low,2023,9,4786600,0.6027387123377665,0,0
Post_4186,2023-09-27,TikTok,#tech,Post,India,1154006,343894,69313,27094,High,2023,9,1594307,-0.6669228680065182,0,2
Post_4880,2023-09-08,TikTok,#tech,Post,Canada,997234,450870,54217,11793,Medium,2023,9,1514114,-0.050299597254481,0,2
Post_62,2023-10-24,YouTube,#tech,Video,Australia,4104535,331535,60374,13314,Medium,2023,10,4509758,1.978479823844176,1,0
Post_530,2023-10-27,Twitter,#tech,Reel,USA,18921,150828,7751,27357,Medium,2023,10,204857,-0.9545747244087156,0,2
Post_765,2023-10-23,Twitter,#tech,Post,Canada,4934327,73355,29521,11128,Low,2023,10,5048331,23.64319500920154,1,0
Post_1279,2023-10-01,TikTok,#tech,Live Stream,Brazil,4820047,240695,76116,10533,Low,2023,10,5147391,0.0196223266659811,0,0
Post_1330,2023-10-13,Twitter,#tech,Tweet,USA,837863,264887,35633,21578,High,2023,10,1159961,-0.7746506919719136,0,2
Post_1723,2023-10-10,YouTube,#tech,Shorts,India,3821922,425847,50387,18851,Low,2023,10,4317007,2.7216828841659333,1,0
Post_1752,2023-10-25,Twitter,#tech,Video,Canada,4070958,301070,66175,32605,Medium,2023,10,4470808,0.0356267664147869,0,0
Post_1845,2023-10-12,TikTok,#tech,Shorts,Canada,3139776,138605,20376,44725,Medium,2023,10,3343482,-0.252152631023296,0,2
Post_1892,2023-10-06,TikTok,#tech,Video,Germany,3900994,126234,4800,42985,Low,2023,10,4075013,0.218793162337946,0,0
Post_2426,2023-10-11,Instagram,#tech,Tweet,Germany,3681863,228168,9128,32280,Medium,2023,10,3951439,-0.0303248112337309,0,0
Post_2557,2023-10-18,TikTok,#tech,Post,Japan,3461594,176543,86904,47992,Medium,2023,10,3773033,-0.0451496277685167,0,0
Post_2653,2023-10-16,Instagram,#tech,Tweet,Germany,939952,64597,3267,48732,Low,2023,10,1056548,-0.719973824771742,0,2
Post_3127,2023-10-25,Instagram,#tech,Live Stream,UK,2316030,473612,67470,39461,Low,2023,10,2896573,1.7415441607953448,1,2
Post_3207,2023-10-24,Twitter,#tech,Post,UK,4079564,286423,76936,10893,Medium,2023,10,4453816,0.5376156582278437,0,0
Post_3505,2023-10-08,Twitter,#tech,Tweet,Australia,4194567,355889,45483,41379,High,2023,10,4637318,0.0412010734165937,0,0
Post_3598,2023-10-05,YouTube,#tech,Post,India,1554895,431835,16198,47031,Low,2023,10,2049959,-0.5579429747970702,0,2
Post_3659,2023-10-01,YouTube,#tech,Post,UK,272791,237213,82161,17410,High,2023,10,609575,-0.7026403942713,0,2
Post_3861,2023-10-29,TikTok,#tech,Tweet,USA,4316751,108676,86682,16376,Low,2023,10,4528485,6.428921789771562,1,0
Post_4110,2023-10-21,TikTok,#tech,Reel,USA,4712590,44050,5528,2830,High,2023,10,4764998,0.0522278422032975,0,0
Post_274,2023-11-20,YouTube,#tech,Live Stream,UK,1093553,43035,52724,29091,Low,2023,11,1218403,-0.7443014666532913,0,2
Post_569,2023-11-30,Twitter,#tech,Shorts,Japan,3342463,476827,68811,49349,Medium,2023,11,3937450,2.231648313406976,1,0
Post_1062,2023-11-30,YouTube,#tech,Tweet,USA,489829,338839,69684,45590,High,2023,11,943942,-0.7602656541670371,0,2
Post_1157,2023-11-23,Instagram,#tech,Reel,Canada,4018134,476460,96568,48685,Medium,2023,11,4639847,3.9153941661669887,1,0
Post_1745,2023-11-18,Twitter,#tech,Reel,USA,4379236,485559,59926,7507,Low,2023,11,4932228,0.0630152244244259,0,0
Post_1783,2023-11-14,TikTok,#tech,Live Stream,Canada,2478731,10393,40195,18394,Medium,2023,11,2547713,-0.4834559554018995,0,2
Post_1922,2023-11-27,Twitter,#tech,Post,Japan,1022617,263255,32265,49499,Medium,2023,11,1367636,-0.4631907126116639,0,2
Post_2450,2023-11-06,Twitter,#tech,Reel,USA,576763,467832,41087,8066,Medium,2023,11,1093748,-0.2002638128858848,0,2
Post_2928,2023-11-01,Twitter,#tech,Reel,Germany,4937731,271763,20030,7030,Medium,2023,11,5236554,3.787715268965063,1,0
Post_3217,2023-11-02,TikTok,#tech,Live Stream,Germany,4508915,87132,11145,1464,High,2023,11,4608656,-0.1199067172801043,0,0
Post_3492,2023-11-08,Twitter,#tech,Video,Brazil,2130392,439842,98469,10668,Medium,2023,11,2679371,-0.4186220451255203,0,2
Post_3547,2023-11-30,Instagram,#tech,Post,UK,2709554,483418,35675,6041,High,2023,11,3234688,0.2072564792259079,0,2
Post_4627,2023-11-15,YouTube,#tech,Reel,Australia,1263445,463074,99903,34170,Low,2023,11,1860592,-0.4248001661984092,0,2
Post_4914,2023-11-30,YouTube,#tech,Live Stream,Brazil,3524558,252839,70790,24139,Low,2023,11,3872326,1.0812332848899704,0,0
Post_174,2023-12-25,TikTok,#tech,Tweet,Brazil,2784320,373955,22997,15361,High,2023,12,3196633,-0.1744927983852598,0,2
Post_844,2023-12-28,TikTok,#tech,Video,USA,4221248,87215,17939,14743,Low,2023,12,4341145,0.3580367217631801,0,0
Post_896,2023-12-26,TikTok,#tech,Shorts,India,2434680,120094,59075,15931,Low,2023,12,2629780,-0.3942197277446387,0,2
Post_1260,2023-12-20,Twitter,#tech,Shorts,India,1723036,269685,15870,11719,Low,2023,12,2020310,-0.2317570291050962,0,2
Post_1603,2023-12-10,YouTube,#tech,Live Stream,Canada,2695917,354316,26738,3079,High,2023,12,3080050,0.5245432631625839,0,2
Post_1669,2023-12-19,Twitter,#tech,Tweet,Japan,2291471,412417,47074,31750,Low,2023,12,2782712,-0.0965367445333679,0,2
Post_1853,2023-12-05,TikTok,#tech,Post,Australia,4435720,172273,26466,9176,Medium,2023,12,4643635,0.6687443759900413,0,0
Post_1906,2023-12-21,TikTok,#tech,Post,Australia,4153069,355599,67741,653,Medium,2023,12,4577062,-0.014336398101918,0,0
